#milliseconds	datetime	qptr_op	gyro_x	gyro_y	gyro_z	react_t	angle_x	angle_y	angle_z	trq_x	trq_y	trq_z	c_power	voltage	PID_P_x	PID_P_y	PID_P_z	PID_I_x	PID_I_y	PID_I_z	PID_D_x	PID_D_y	PID_D_z	q_head	Kp_x	Kp_y	Kp_z	Ki_x	Ki_y	Ki_z	Kd_x	Kd_y	Kd_z	MaxP_x	MaxP_y	MaxP_z	MaxI_x	MaxI_y	MaxI_z	MaxD_x	MaxD_y	MaxD_z	joy_x	joy_y	joy_hdn	j_power		M1	M2	M3	M4	read_time	write_time	loop_time	offx	offy	offz
1395410079437	2014.03.21_17:54:39	1	-2.3	0	-0.78	3	-0.94	-0.13	0	0.02	0.055	0.2	0.55	10.7	0.034	0.02	0.15	-0.023	0.029	0.047	0.0086	0.0047	0	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	73	40	77	0.065	0	0	0	0	0	
1395410079487	2014.03.21_17:54:39	1	-2.3	0	-0.78	3	-0.94	-0.13	0	0.02	0.055	0.2	0.55	10.7	0.034	0.02	0.15	-0.023	0.029	0.047	0.0086	0.0047	0	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	73	40	77	0.065	0	0	0	0	0	
1395410079537	2014.03.21_17:54:39	1	0.78	-1.6	-0.78	3	-0.96	-0.13	0	0.027	0.047	0.2	0.55	10.5	0.052	0.02	0.15	-0.017	0.029	0.047	-0.0047	-0.0016	0.0078	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	78	0.07	0	0	0	0	0	
1395410079587	2014.03.21_17:54:39	1	0.78	-1.6	-0.78	3	-0.96	-0.13	0	0.027	0.047	0.2	0.55	10.5	0.052	0.02	0.15	-0.017	0.029	0.047	-0.0047	-0.0016	0.0078	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	78	0.07	0	0	0	0	0	
1395410079637	2014.03.21_17:54:39	1	6.2	-1.6	-0.78	3	-0.93	-0.13	0	0.035	0.051	0.2	0.55	10.4	0.059	0.02	0.15	-0.011	0.029	0.047	-0.013	0.0016	0.0078	5.44	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	79	0.068	0	0	0	0	0	
1395410079687	2014.03.21_17:54:39	1	6.2	-1.6	-0.78	3	-0.93	-0.13	0	0.035	0.051	0.2	0.55	10.4	0.059	0.02	0.15	-0.011	0.029	0.047	-0.013	0.0016	0.0078	5.44	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	79	0.068	0	0	0	0	0	
1395410079737	2014.03.21_17:54:39	1	9.4	-0.78	-0.78	3	-0.85	-0.13	0	0.027	0.051	0.2	0.55	10.6	0.059	0.021	0.15	-0.0031	0.029	0.047	-0.028	0	0.0078	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	78	0.062	0	0	0	0	0	
1395410079787	2014.03.21_17:54:39	1	9.4	-0.78	-0.78	3	-0.85	-0.13	0	0.027	0.051	0.2	0.55	10.6	0.059	0.021	0.15	-0.0031	0.029	0.047	-0.028	0	0.0078	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	78	0.062	0	0	0	0	0	
1395410079837	2014.03.21_17:54:39	1	9.4	-1.6	-0.78	3	-0.77	-0.13	0	0.023	0.043	0.2	0.55	10.8	0.059	0.021	0.15	0.0055	0.029	0.047	-0.04	-0.0055	0.0078	5.52	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	73	38	78	0.068	0	0	0	0	0	
1395410079888	2014.03.21_17:54:39	1	9.4	-1.6	-0.78	3	-0.77	-0.13	0	0.023	0.043	0.2	0.55	10.8	0.059	0.021	0.15	0.0055	0.029	0.047	-0.04	-0.0055	0.0078	5.52	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	73	38	78	0.068	0	0	0	0	0	
1395410079937	2014.03.21_17:54:39	1	12	-2.3	-0.78	3	-0.68	-0.13	0	0.035	0.043	0.2	0.55	10.9	0.059	0.021	0.15	0.013	0.029	0.047	-0.037	-0.0047	0.0078	5.48	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	79	0.067	0	0	0	0	0	
1395410079987	2014.03.21_17:54:39	1	12	-2.3	-0.78	3	-0.68	-0.13	0	0.035	0.043	0.2	0.55	10.9	0.059	0.021	0.15	0.013	0.029	0.047	-0.037	-0.0047	0.0078	5.48	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	79	0.067	0	0	0	0	0	
1395410080037	2014.03.21_17:54:40	1	12	0.78	-1.6	3	-0.56	-0.14	0	0.02	0.047	0.21	0.55	10.8	0.059	0.022	0.15	0.023	0.029	0.047	-0.062	-0.0023	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	38	78	0.071	0	0	0	0	0	
1395410080087	2014.03.21_17:54:40	1	12	0.78	-1.6	3	-0.56	-0.14	0	0.02	0.047	0.21	0.55	10.8	0.059	0.022	0.15	0.023	0.029	0.047	-0.062	-0.0023	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	38	78	0.071	0	0	0	0	0	
1395410080137	2014.03.21_17:54:40	1	16	-2.3	-0.78	3	-0.43	-0.14	0	0.0078	0.047	0.2	0.55	11	0.059	0.022	0.15	0.029	0.029	0.047	-0.077	-0.0016	0.0078	5.51	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	39	76	0.068	0	0	0	0	0	
1395410080187	2014.03.21_17:54:40	1	16	-2.3	-0.78	3	-0.43	-0.14	0	0.0078	0.047	0.2	0.55	11	0.059	0.022	0.15	0.029	0.029	0.047	-0.077	-0.0016	0.0078	5.51	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	39	76	0.068	0	0	0	0	0	
1395410080237	2014.03.21_17:54:40	1	19	-0.78	-1.6	3	-0.3	-0.14	0	0.027	0.062	0.21	0.55	10.4	0.059	0.023	0.15	0.029	0.029	0.047	-0.058	0.011	0.016	5.59	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	73	40	79	0.065	0	0	0	0	0	
1395410080287	2014.03.21_17:54:40	1	19	-0.78	-1.6	3	-0.3	-0.14	0	0.027	0.062	0.21	0.55	10.4	0.059	0.023	0.15	0.029	0.029	0.047	-0.058	0.011	0.016	5.59	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	73	40	79	0.065	0	0	0	0	0	
1395410080337	2014.03.21_17:54:40	1	18	-2.3	-1.6	3	-0.12	-0.14	0	0.035	0.047	0.21	0.55	10.7	0.053	0.023	0.15	0.029	0.029	0.047	-0.045	-0.0047	0.016	5.58	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	73	38	80	0.068	0	0	0	0	0	
1395410080387	2014.03.21_17:54:40	1	18	-2.3	-1.6	3	-0.12	-0.14	0	0.035	0.047	0.21	0.55	10.7	0.053	0.023	0.15	0.029	0.029	0.047	-0.045	-0.0047	0.016	5.58	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	73	38	80	0.068	0	0	0	0	0	
1395410080437	2014.03.21_17:54:40	1	11	0	-1.6	3	0.019	-0.15	0	0.0078	0.051	0.22	0.55	10.5	0.047	0.023	0.15	0.029	0.029	0.047	-0.068	0	0.023	5.53	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	76	37	78	0.067	0	0	0	0	0	
1395410080487	2014.03.21_17:54:40	1	11	0	-1.6	3	0.019	-0.15	0	0.0078	0.051	0.22	0.55	10.5	0.047	0.023	0.15	0.029	0.029	0.047	-0.068	0	0.023	5.53	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	76	37	78	0.067	0	0	0	0	0	
1395410080537	2014.03.21_17:54:40	1	13	-2.3	-1.6	3	0.13	-0.15	0	0.016	0.043	0.21	0.55	10.4	0.046	0.023	0.15	0.029	0.029	0.047	-0.059	-0.0086	0.016	5.48	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	38	77	0.063	0	0	0	0	0	
1395410080587	2014.03.21_17:54:40	1	13	-2.3	-1.6	3	0.13	-0.15	0	0.016	0.043	0.21	0.55	10.4	0.046	0.023	0.15	0.029	0.029	0.047	-0.059	-0.0086	0.016	5.48	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	38	77	0.063	0	0	0	0	0	
1395410080637	2014.03.21_17:54:40	1	14	0	-0.78	3	0.26	-0.15	0	0.0039	0.059	0.2	0.55	10.6	0.042	0.023	0.15	0.029	0.029	0.047	-0.067	0.007	0.0078	5.44	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	40	76	0.063	0	0	0	0	0	
1395410080687	2014.03.21_17:54:40	1	14	0	-0.78	3	0.26	-0.15	0	0.0039	0.059	0.2	0.55	10.6	0.042	0.023	0.15	0.029	0.029	0.047	-0.067	0.007	0.0078	5.44	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	40	76	0.063	0	0	0	0	0	
1395410080737	2014.03.21_17:54:40	1	16	-1.6	-1.6	3	0.39	-0.15	0	0.031	0.059	0.22	0.55	10.8	0.038	0.023	0.15	0.029	0.029	0.047	-0.035	0.007	0.023	5.44	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	74	38	80	0.066	0	0	0	0	0	
1395410080787	2014.03.21_17:54:40	1	16	-1.6	-1.6	3	0.39	-0.15	0	0.031	0.059	0.22	0.55	10.8	0.038	0.023	0.15	0.029	0.029	0.047	-0.035	0.007	0.023	5.44	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	74	38	80	0.066	0	0	0	0	0	
1395410080837	2014.03.21_17:54:40	1	12	-1.6	-1.6	3	0.52	-0.15	0	-0.012	0.051	0.22	0.55	10.5	0.034	0.023	0.15	0.029	0.029	0.047	-0.072	-0.0023	0.023	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	78	37	76	0.063	0	0	0	0	0	
1395410080887	2014.03.21_17:54:40	1	12	-1.6	-1.6	3	0.52	-0.15	0	-0.012	0.051	0.22	0.55	10.5	0.034	0.023	0.15	0.029	0.029	0.047	-0.072	-0.0023	0.023	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	78	37	76	0.063	0	0	0	0	0	
1395410080937	2014.03.21_17:54:40	1	11	0	-0.78	3	0.64	-0.14	0	-0.082	0.047	0.2	0.55	10.9	-0.059	0.023	0.15	0.023	0.029	0.047	-0.045	-0.0031	0.0078	5.24	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	83	39	67	0.07	0	0	0	0	0	
1395410080987	2014.03.21_17:54:40	1	11	0	-0.78	3	0.64	-0.14	0	-0.082	0.047	0.2	0.55	10.9	-0.059	0.023	0.15	0.023	0.029	0.047	-0.045	-0.0031	0.0078	5.24	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	83	39	67	0.07	0	0	0	0	0	
1395410081037	2014.03.21_17:54:41	1	-2.3	0	-1.6	3	0.72	-0.14	0	-0.066	0.047	0.21	0.55	10.7	-0.059	0.022	0.15	-0.0078	0.029	0.047	0.00078	-0.0023	0.016	5.22	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	82	38	69	0.07	0	0	0	0	0	
1395410081087	2014.03.21_17:54:41	1	-2.3	0	-1.6	3	0.72	-0.14	0	-0.066	0.047	0.21	0.55	10.7	-0.059	0.022	0.15	-0.0078	0.029	0.047	0.00078	-0.0023	0.016	5.22	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	82	38	69	0.07	0	0	0	0	0	
1395410081137	2014.03.21_17:54:41	1	-19	-0.78	-0.78	3	0.63	-0.13	0	-0.02	0.039	0.2	0.55	10.5	-0.059	0.02	0.15	-0.03	0.029	0.047	0.07	-0.0086	0	5.26	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	76	39	73	0.067	0	0	0	0	0	
1395410081187	2014.03.21_17:54:41	1	-19	-0.78	-0.78	3	0.63	-0.13	0	-0.02	0.039	0.2	0.55	10.5	-0.059	0.02	0.15	-0.03	0.029	0.047	0.07	-0.0086	0	5.26	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	76	39	73	0.067	0	0	0	0	0	
1395410081237	2014.03.21_17:54:41	1	-17	-1.6	-0.78	3	0.46	-0.13	0	-0.0078	0.055	0.2	0.55	10.6	-0.059	0.02	0.15	-0.03	0.029	0.047	0.08	0.0055	0	5.24	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	40	74	0.067	0	0	0	0	0	
1395410081287	2014.03.21_17:54:41	1	-17	-1.6	-0.78	3	0.46	-0.13	0	-0.0078	0.055	0.2	0.55	10.6	-0.059	0.02	0.15	-0.03	0.029	0.047	0.08	0.0055	0	5.24	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	40	74	0.067	0	0	0	0	0	
1395410081337	2014.03.21_17:54:41	1	-12	-0.78	0	3	0.34	-0.13	0	-0.035	0.051	0.2	0.55	10.8	-0.059	0.02	0.15	-0.03	0.029	0.047	0.055	0.0031	0	5.29	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	77	40	71	0.064	0	0	0	0	0	
1395410081387	2014.03.21_17:54:41	1	-12	-0.78	0	3	0.34	-0.13	0	-0.035	0.051	0.2	0.55	10.8	-0.059	0.02	0.15	-0.03	0.029	0.047	0.055	0.0031	0	5.29	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	77	40	71	0.064	0	0	0	0	0	
1395410081437	2014.03.21_17:54:41	1	-12	-1.6	-1.6	3	0.24	-0.13	0	0.09	0.051	0.21	0.55	10.8	0.059	0.02	0.15	-0.027	0.029	0.047	0.059	0.0039	0.016	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	67	39	85	0.064	0	0	0	0	0	
1395410081487	2014.03.21_17:54:41	1	-12	-1.6	-1.6	3	0.24	-0.13	0	0.09	0.051	0.21	0.55	10.8	0.059	0.02	0.15	-0.027	0.029	0.047	0.059	0.0039	0.016	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	67	39	85	0.064	0	0	0	0	0	
1395410081537	2014.03.21_17:54:41	1	0.78	-1.6	-0.78	3	0.17	-0.13	0	0.039	0.051	0.2	0.55	10.9	0.059	0.02	0.15	-0.016	0.029	0.047	-0.0023	0.0023	0	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	70	40	79	0.068	0	0	0	0	0	
1395410081587	2014.03.21_17:54:41	1	0.78	-1.6	-0.78	3	0.17	-0.13	0	0.039	0.051	0.2	0.55	10.9	0.059	0.02	0.15	-0.016	0.029	0.047	-0.0023	0.0023	0	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	70	40	79	0.068	0	0	0	0	0	
1395410081637	2014.03.21_17:54:41	1	20	-1.6	0	3	0.29	-0.13	0	-0.07	0.051	0.2	0.55	10.9	0.00078	0.021	0.15	-0.01	0.029	0.047	-0.059	0.0031	0	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	81	40	67	0.068	0	0	0	0	0	
1395410081687	2014.03.21_17:54:41	1	20	-1.6	0	3	0.29	-0.13	0	-0.07	0.051	0.2	0.55	10.9	0.00078	0.021	0.15	-0.01	0.029	0.047	-0.059	0.0031	0	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	81	40	67	0.068	0	0	0	0	0	
1395410081737	2014.03.21_17:54:41	1	7	0	-2.3	3	0.4	-0.14	0	-0.11	0.051	0.23	0.55	10.5	-0.057	0.021	0.15	-0.013	0.029	0.047	-0.034	0.0031	0.031	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	88	37	67	0.065	0	0	0	0	0	
1395410081787	2014.03.21_17:54:41	1	7	0	-2.3	3	0.4	-0.14	0	-0.11	0.051	0.23	0.55	10.5	-0.057	0.021	0.15	-0.013	0.029	0.047	-0.034	0.0031	0.031	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	88	37	67	0.065	0	0	0	0	0	
1395410081837	2014.03.21_17:54:41	1	-16	1.6	-1.6	3	0.38	-0.13	0	-0.031	0.043	0.21	0.55	10.4	-0.059	0.02	0.15	-0.02	0.029	0.047	0.05	-0.0055	0.016	5.22	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	79	37	73	0.066	0	0	0	0	0	
1395410081887	2014.03.21_17:54:41	1	-16	1.6	-1.6	3	0.38	-0.13	0	-0.031	0.043	0.21	0.55	10.4	-0.059	0.02	0.15	-0.02	0.029	0.047	0.05	-0.0055	0.016	5.22	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	79	37	73	0.066	0	0	0	0	0	
1395410081937	2014.03.21_17:54:41	1	-20	0	0.78	3	0.23	-0.13	0	0	0.047	0.18	0.55	10.7	-0.038	0.02	0.15	-0.027	0.029	0.047	0.065	-0.0023	-0.023	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	32	72	41	73	0.066	0	0	0	0	0	
1395410081987	2014.03.21_17:54:41	1	-20	0	0.78	3	0.23	-0.13	0	0	0.047	0.18	0.55	10.7	-0.038	0.02	0.15	-0.027	0.029	0.047	0.065	-0.0023	-0.023	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	32	72	41	73	0.066	0	0	0	0	0	
1395410082037	2014.03.21_17:54:42	1	-12	-0.78	0.78	3	0.11	-0.13	0	-0.016	0.047	0.17	0.55	10.7	-0.017	0.02	0.15	-0.029	0.029	0.047	0.031	-0.0016	-0.023	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	32	73	42	70	0.06	0	0	0	0	0	
1395410082087	2014.03.21_17:54:42	1	-12	-0.78	0.78	3	0.11	-0.13	0	-0.016	0.047	0.17	0.55	10.7	-0.017	0.02	0.15	-0.029	0.029	0.047	0.031	-0.0016	-0.023	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	32	73	42	70	0.06	0	0	0	0	0	
1395410082137	2014.03.21_17:54:42	1	-1.6	-0.78	-1.6	3	0.036	-0.13	0	-0.02	0.051	0.22	0.55	10.5	-0.0063	0.02	0.15	-0.03	0.029	0.047	0.016	0.00078	0.023	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	79	37	75	0.071	0	0	0	0	0	
1395410082187	2014.03.21_17:54:42	1	-1.6	-0.78	-1.6	3	0.036	-0.13	0	-0.02	0.051	0.22	0.55	10.5	-0.0063	0.02	0.15	-0.03	0.029	0.047	0.016	0.00078	0.023	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	79	37	75	0.071	0	0	0	0	0	
1395410082237	2014.03.21_17:54:42	1	-2.3	-1.6	-1.6	3	0.026	-0.13	0	-0.039	0.047	0.21	0.55	10.7	-0.0047	0.02	0.15	-0.03	0.029	0.047	-0.0023	0	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	79	38	72	0.066	0	0	0	0	0	
1395410082287	2014.03.21_17:54:42	1	-2.3	-1.6	-1.6	3	0.026	-0.13	0	-0.039	0.047	0.21	0.55	10.7	-0.0047	0.02	0.15	-0.03	0.029	0.047	-0.0023	0	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	79	38	72	0.066	0	0	0	0	0	
1395410082337	2014.03.21_17:54:42	1	-7	-0.78	-0.78	3	0.014	-0.13	0	-0.023	0.051	0.2	0.55	10.7	-0.0023	0.02	0.15	-0.03	0.029	0.047	0.0086	0.00078	0.0078	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	39	73	0.063	0	0	0	0	0	
1395410082387	2014.03.21_17:54:42	1	-7	-0.78	-0.78	3	0.014	-0.13	0	-0.023	0.051	0.2	0.55	10.7	-0.0023	0.02	0.15	-0.03	0.029	0.047	0.0086	0.00078	0.0078	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	39	73	0.063	0	0	0	0	0	
1395410082437	2014.03.21_17:54:42	1	-7	-0.78	-0.78	3	0.014	-0.13	0	-0.023	0.051	0.2	0.55	10.7	-0.0023	0.02	0.15	-0.03	0.029	0.047	0.0086	0.00078	0.0078	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	39	73	0.063	0	0	0	0	0	
1395410082487	2014.03.21_17:54:42	1	-8.6	-1.6	0	3	-0.059	-0.13	0	0.027	0.043	0.2	0.55	11	0.0094	0.02	0.15	-0.029	0.029	0.047	0.047	-0.0047	0	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	71	40	77	0.111	0	0	0	0	0	
1395410082537	2014.03.21_17:54:42	1	-8.6	-1.6	0	3	-0.059	-0.13	0	0.027	0.043	0.2	0.55	11	0.0094	0.02	0.15	-0.029	0.029	0.047	0.047	-0.0047	0	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	71	40	77	0.111	0	0	0	0	0	
